t_ms,vm_soma_mV,vm_far_mV
59.89,-10.40269613,31.39126138
59.9,-10.9077882,31.08216612
59.91,-11.4110773,30.76196897
59.92,-11.91252648,30.43123625
59.93,-12.41210222,30.09047851
59.94,-12.90977436,29.74016082
59.95,-13.40551584,29.38071099
59.96,-13.89930261,29.01252603
59.97,-14.39111343,28.63597732
59.98,-14.88092978,28.25141467
59.99,-15.36873569,27.8591696
60,-15.85451764,27.45955797
60.01,-16.33826442,27.05288206
60.02,-16.81996708,26.63943224
60.03,-17.29961879,26.21948833
60.04,-17.77721474,25.79332073
60.05,-18.25275214,25.36119124
60.06,-18.72623006,24.9233538
60.07,-19.19764941,24.48005512
60.08,-19.66701287,24.03153505
60.09,-20.13432486,23.57802705
60.1,-20.59959145,23.11975849
60.11,-21.06282034,22.65695085
60.12,-21.52402088,22.18982002
60.13,-21.98320396,21.71857638
60.14,-22.44038204,21.24342502
60.15,-22.8955691,20.76456584
60.16,-23.34878064,20.28219363
60.17,-23.80003369,19.79649817
60.18,-24.2493468,19.30766434
60.19,-24.69674,18.81587215
60.2,-25.14223488,18.32129681
60.21,-25.58585452,17.8241088
60.22,-26.02762355,17.32447393
60.23,-26.46756814,16.82255336
60.24,-26.905716,16.31850369
60.25,-27.34209642,15.81247701
60.26,-27.77674032,15.30462091
60.27,-28.20968023,14.79507857
60.28,-28.6409503,14.28398881
60.29,-29.07058636,13.77148613
60.3,-29.49862595,13.25770077
60.31,-29.92510828,12.74275879
60.32,-30.35007437,12.22678207
60.33,-30.77356693,11.70988843
60.34,-31.19563053,11.19219169
60.35,-31.6163115,10.67380167
60.36,-32.03565805,10.15482431
60.37,-32.45372021,9.635361736
60.38,-32.87054986,9.115512287
60.39,-33.28620084,8.595370614
60.4,-33.70072881,8.07502774
60.41,-34.11419137,7.554571122
60.42,-34.52664805,7.034084731
60.43,-34.93816028,6.513649108
60.44,-35.34879138,5.993341447
60.45,-35.75860656,5.473235662
60.46,-36.16767298,4.953402449
60.47,-36.57605963,4.433909372
60.48,-36.98383735,3.914820916
60.49,-37.39107878,3.396198568
60.5,-37.79785833,2.878100892
60.51,-38.20425211,2.360583579
60.52,-38.61033795,1.843699538
60.53,-39.01619527,1.327498953
60.54,-39.42190503,0.8120293444
60.55,-39.82754961,0.2973356537
60.56,-40.23321273,-0.2165396998
60.57,-40.63897936,-0.7295567669
60.58,-41.04493558,-1.241677984
60.59,-41.45116845,-1.752868116
60.6,-41.85776587,-2.263094195
60.61,-42.26481645,-2.772325478
60.62,-42.67240928,-3.280533361
60.63,-43.08063373,-3.787691333
60.64,-43.48957922,-4.293774919
60.65,-43.89933502,-4.798761625
60.66,-44.30998992,-5.302630891
60.67,-44.72163211,-5.80536404
60.68,-45.13434873,-6.306944226
60.69,-45.54822553,-6.807356388
60.7,-45.96334652,-7.3065872
60.71,-46.37979372,-7.804625038
60.72,-46.79764657,-8.301459933
60.73,-47.2169815,-8.797083534
60.74,-47.6378716,-9.291489081
60.75,-48.06038592,-9.784671366
60.76,-48.48458902,-10.2766267
60.77,-48.91054036,-10.76735288
60.78,-49.3382937,-11.25684918
60.79,-49.76789641,-11.74511633
60.8,-50.19938885,-12.23215648
60.81,-50.63280353,-12.71797322
60.82,-51.06816454,-13.20257153
60.83,-51.50548658,-13.68595778
60.84,-51.94477422,-14.16813976
60.85,-52.38602111,-14.64912666
60.86,-52.82920908,-15.12892905
60.87,-53.27430729,-15.60755893
60.88,-53.72127132,-16.08502973
60.89,-54.17004232,-16.5613563
60.9,-54.62054615,-17.03655499
60.91,-55.07269252,-17.51064361
60.92,-55.5263742,-17.98364154
60.93,-55.98146625,-18.4555697
60.94,-56.43782527,-18.92645063
60.95,-56.89528881,-19.39630854
60.96,-57.35367481,-19.86516934
60.97,-57.81278117,-20.33306076
60.98,-58.27238549,-20.80001235
60.99,-58.73224484,-21.26605558
61,-59.19209575,-21.73122396
61.01,-59.65165443,-22.19555308
61.02,-60.11061717,-22.65908069
61.03,-60.56866095,-23.12184689
61.04,-61.02544425,-23.58389415
61.05,-61.48060812,-24.04526746
61.06,-61.93377748,-24.50601445
61.07,-62.38456255,-24.96618554
61.08,-62.83256121,-25.42583406
61.09,-63.27736063,-25.88501642
61.1,-63.71853966,-26.3437922
61.11,-64.15567135,-26.80222438
61.12,-64.58832572,-27.26037949
61.13,-65.01607265,-27.71832779
61.14,-65.43848492,-28.17614345
61.15,-65.85514126,-28.63390473
61.16,-66.26562956,-29.09169419
61.17,-66.66955002,-29.54959888
61.18,-67.06651824,-30.00771055
61.19,-67.4561682,-30.46612596
61.2,-67.83815506,-30.92494698
61.21,-68.21215783,-31.38428088
61.22,-68.57788174,-31.84424054
61.23,-68.93506025,-32.30494468
61.24,-69.28345683,-32.76651819
61.25,-69.62286632,-33.22909228
61.26,-69.95311594,-33.69280478
61.27,-70.27406591,-34.1578003
61.28,-70.58560968,-34.62423061
61.29,-70.88767377,-35.09225481
61.3,-71.18021721,-35.56203952
61.31,-71.46323077,-36.03375922
61.32,-71.73673567,-36.50759638
61.33,-72.00078222,-36.98374169
61.34,-72.25544807,-37.46239431
61.35,-72.50083635,-37.94376193
61.36,-72.73707361,-38.42806099
61.37,-72.9643077,-38.91551681
61.38,-73.18270547,-39.40636356
61.39,-73.39245059,-39.90084437
61.4,-73.59374127,-40.39921128
61.41,-73.78678801,-40.9017252
61.42,-73.97181153,-41.40865569
61.43,-74.14904067,-41.92028076
61.44,-74.31871043,-42.43688648
61.45,-74.4810602,-42.95876646
61.46,-74.63633204,-43.48622133
61.47,-74.78476917,-44.01955804
61.48,-74.92661456,-44.55908883
61.49,-75.0621097,-45.10513015
61.5,-75.19149351,-45.65800137
61.51,-75.31500136,-46.21802317
61.52,-75.43286432,-46.78551571
61.53,-75.54530838,-47.36079634
61.54,-75.65255396,-47.94417717
61.55,-75.75481539,-48.53596216
61.56,-75.85230059,-49.13644381
61.57,-75.94521081,-49.74589939
61.58,-76.03374039,-50.36458659
61.59,-76.1180767,-50.99273895
61.6,-76.19840007,-51.63056033
61.61,-76.27488379,-52.27821918
61.62,-76.34769417,-52.93584193
61.63,-76.41699059,-53.60350599
61.64,-76.48292571,-54.28123203
61.65,-76.54564553,-54.96897598
61.66,-76.60528959,-55.66662009
61.67,-76.6619912,-56.37396395
61.68,-76.71587757,-57.09071514
61.69,-76.76707009,-57.81647965
61.7,-76.81568448,-58.55075256
61.71,-76.86183106,-59.29290878
61.72,-76.90561494,-60.04219447
61.73,-76.94713625,-60.79771964
61.74,-76.98649034,-61.55845387
61.75,-77.02376802,-62.32321938
61.76,-77.05905573,-63.09069045
61.77,-77.09243577,-63.85939437
61.78,-77.12398648,-64.62771598
61.79,-77.1537824,-65.39390585
61.8,-77.1818945,-66.15609265
61.81,-77.20839032,-66.91230012
61.82,-77.23333413,-67.66046842
61.83,-77.2567871,-68.39847994
61.84,-77.27880745,-69.12418918
61.85,-77.29945056,-69.83545617
61.86,-77.31876916,-70.5301822
61.87,-77.33681342,-71.20634717
61.88,-77.35363108,-71.8620469
61.89,-77.36926759,-72.49552914
61.9,-77.38376617,-73.1052266
61.91,-77.397168,-73.68978569
61.92,-77.40951224,-74.24808965
61.93,-77.42083619,-74.77927507
61.94,-77.43117535,-75.28274131
61.95,-77.44056355,-75.75815229
61.96,-77.44903302,-76.20543119
61.97,-77.45661447,-76.62474836
61.98,-77.46333719,-77.01650349
61.99,-77.46922915,-77.38130296
62,-77.47431705,-77.71993384
62.01,-77.47862641,-78.03333578
62.02,-77.48218169,-78.322572
62.03,-77.48500628,-78.58880054
62.04,-77.48712267,-78.83324673
62.05,-77.48855243,-79.05717774
62.06,-77.48931636,-79.26187949
62.07,-77.48943448,-79.4486366
62.08,-77.48892614,-79.61871524
62.09,-77.48781004,-79.77334907
62.1,-77.48610432,-79.91372806
62.11,-77.48382657,-80.04098994
62.12,-77.4809939,-80.15621422
62.13,-77.47762296,-80.26041812
62.14,-77.47372997,-80.35455454
62.15,-77.46933079,-80.43951132
62.16,-77.46444089,-80.51611186
62.17,-77.45907541,-80.58511663
62.18,-77.45324916,-80.64722545
62.19,-77.44697665,-80.70308023
62.2,-77.44027209,-80.75326813
62.21,-77.4331494,-80.7983249
62.22,-77.4256222,-80.83873831
62.23,-77.41770385,-80.87495167
62.24,-77.40940743,-80.90736719
62.25,-77.40074573,-80.93634928
62.26,-77.39173129,-80.96222777
62.27,-77.38237633,-80.98530082
62.28,-77.37269281,-81.00583782
62.29,-77.36269242,-81.02408194
62.3,-77.35238652,-81.04025259
62.31,-77.34178622,-81.05454767
62.32,-77.33090232,-81.06714561
62.33,-77.31974532,-81.07820725
62.34,-77.30832541,-81.08787757
62.35,-77.29665252,-81.09628723
62.36,-77.28473624,-81.10355402
62.37,-77.27258588,-81.10978411
62.38,-77.26021044,-81.11507319
62.39,-77.24761862,-81.1195076
62.4,-77.23481883,-81.12316516
62.41,-77.22181919,-81.12611612
62.42,-77.2086275,-81.12842385
62.43,-77.19525131,-81.13014558
62.44,-77.18169785,-81.13133298
62.45,-77.1679741,-81.13203274
62.46,-77.15408674,-81.13228706
62.47,-77.14004221,-81.13213408
62.48,-77.12584666,-81.13160832
62.49,-77.11150599,-81.13074101
62.5,-77.09702587,-81.12956044
62.51,-77.08241171,-81.12809221
62.52,-77.06766868,-81.12635954
62.53,-77.05280173,-81.12438348
62.54,-77.0378156,-81.12218311
62.55,-77.02271479,-81.11977575
62.56,-77.00750361,-81.11717714
62.57,-76.99218617,-81.11440157
62.58,-76.97676639,-81.111462
62.59,-76.96124801,-81.10837026
62.6,-76.94563457,-81.10513707
62.61,-76.92992946,-81.1017722
62.62,-76.91413591,-81.09828455
62.63,-76.89825698,-81.09468222
62.64,-76.88229558,-81.09097259
62.65,-76.8662545,-81.08716239
62.66,-76.85013636,-81.08325775
62.67,-76.83394368,-81.07926427
62.68,-76.81767884,-81.07518706
62.69,-76.80134409,-81.07103078
62.7,-76.7849416,-81.06679969
62.71,-76.76847339,-81.06249769
62.72,-76.75194142,-81.05812832
62.73,-76.73534752,-81.05369484
62.74,-76.71869343,-81.04920021
62.75,-76.70198083,-81.04464717
62.76,-76.68521129,-81.04003819
62.77,-76.6683863,-81.03537555
62.78,-76.65150729,-81.03066134
62.79,-76.63457561,-81.02589746
62.8,-76.61759253,-81.02108565
62.81,-76.60055928,-81.01622753
62.82,-76.58347701,-81.01132454
62.83,-76.56634682,-81.00637803
62.84,-76.54916976,-81.00138923
62.85,-76.53194682,-80.99635926
62.86,-76.51467893,-80.99128915
62.87,-76.49736701,-80.98617985
62.88,-76.48001189,-80.98103221
62.89,-76.46261439,-80.97584703
62.9,-76.44517528,-80.97062503
62.91,-76.42769529,-80.96536687
62.92,-76.41017513,-80.96007315
62.93,-76.39261546,-80.95474442
62.94,-76.37501692,-80.94938119
62.95,-76.3573801,-80.94398392
62.96,-76.33970559,-80.93855303
62.97,-76.32199394,-80.9330889
62.98,-76.30424566,-80.92759187
62.99,-76.28646127,-80.92206226
63,-76.26864124,-80.91650035
63.01,-76.25078603,-80.91090642
63.02,-76.23289608,-80.90528068
63.03,-76.2149718,-80.89962335
63.04,-76.19701361,-80.89393463
63.05,-76.17902188,-80.88821467
63.06,-76.16099698,-80.88246365
63.07,-76.14293927,-80.87668168
63.08,-76.12484909,-80.87086889
63.09,-76.10672676,-80.86502538
63.1,-76.0885726,-80.85915126
63.11,-76.07038692,-80.85324659
63.12,-76.05217,-80.84731145
63.13,-76.03392212,-80.8413459
63.14,-76.01564356,-80.83534998
63.15,-75.99733458,-80.82932374
63.16,-75.97899543,-80.82326721
63.17,-75.96062636,-80.81718041
63.18,-75.9422276,-80.81106336
63.19,-75.92379938,-80.80491607
63.2,-75.90534193,-80.79873855
63.21,-75.88685546,-80.79253079
63.22,-75.86834018,-80.78629278
63.23,-75.84979629,-80.78002452
63.24,-75.83122401,-80.77372599
63.25,-75.8126235,-80.76739717
63.26,-75.79399498,-80.76103804
63.27,-75.77533862,-80.75464856
63.28,-75.75665459,-80.74822872
63.29,-75.73794309,-80.74177847
63.3,-75.71920427,-80.73529778
63.31,-75.70043831,-80.72878661
63.32,-75.68164537,-80.72224492
63.33,-75.66282561,-80.71567267
63.34,-75.64397919,-80.70906981
63.35,-75.62510627,-80.70243629
63.36,-75.60620701,-80.69577207
63.37,-75.58728155,-80.68907709
63.38,-75.56833003,-80.6823513
63.39,-75.54935262,-80.67559466
63.4,-75.53034944,-80.6688071
63.41,-75.51132065,-80.66198857
63.42,-75.49226639,-80.65513902
63.43,-75.47318679,-80.64825839
63.44,-75.45408198,-80.64134661
63.45,-75.43495212,-80.63440364
63.46,-75.41579733,-80.6274294
63.47,-75.39661774,-80.62042385
63.48,-75.37741348,-80.61338693
63.49,-75.35818469,-80.60631856
63.5,-75.3389315,-80.5992187
63.51,-75.31965403,-80.59208727
63.52,-75.30035242,-80.58492422
63.53,-75.28102679,-80.57772949
63.54,-75.26167726,-80.57050302
63.55,-75.24230396,-80.56324474
63.56,-75.22290702,-80.55595459
63.57,-75.20348655,-80.54863251
63.58,-75.18404269,-80.54127844
63.59,-75.16457556,-80.53389231
63.6,-75.14508527,-80.52647407
63.61,-75.12557195,-80.51902366
63.62,-75.10603573,-80.511541
63.63,-75.08647672,-80.50402605
63.64,-75.06689504,-80.49647874
63.65,-75.04729081,-80.48889901
63.66,-75.02766416,-80.4812868
63.67,-75.0080152,-80.47364204
63.68,-74.98834405,-80.46596469
63.69,-74.96865084,-80.45825468
63.7,-74.94893567,-80.45051196
63.71,-74.92919868,-80.44273645
63.72,-74.90943997,-80.43492812
63.73,-74.88965967,-80.42708689
63.74,-74.8698579,-80.41921271
63.75,-74.85003477,-80.41130553
63.76,-74.8301904,-80.40336529
63.77,-74.81032492,-80.39539193
63.78,-74.79043843,-80.3873854
63.79,-74.77053106,-80.37934565
63.8,-74.75060292,-80.37127261
63.81,-74.73065413,-80.36316624
63.82,-74.71068482,-80.35502649
63.83,-74.69069509,-80.34685329
63.84,-74.67068507,-80.33864661
63.85,-74.65065488,-80.33040638
63.86,-74.63060462,-80.32213257
63.87,-74.61053443,-80.31382511
63.88,-74.59044442,-80.30548397
63.89,-74.5703347,-80.29710908
63.9,-74.5502054,-80.28870041
63.91,-74.53005663,-80.2802579
63.92,-74.50988851,-80.27178152
63.93,-74.48970116,-80.26327121
63.94,-74.4694947,-80.25472693
63.95,-74.44926924,-80.24614864
63.96,-74.42902491,-80.23753629
63.97,-74.40876183,-80.22888984
63.98,-74.3884801,-80.22020925
63.99,-74.36817986,-80.21149447
64,-74.34786122,-80.20274547
64.01,-74.32752429,-80.19396221
64.02,-74.30716921,-80.18514464
64.03,-74.28679608,-80.17629273
64.04,-74.26640502,-80.16740645
64.05,-74.24599617,-80.15848575
64.06,-74.22556962,-80.1495306
64.07,-74.20512552,-80.14054096
64.08,-74.18466396,-80.13151681
64.09,-74.16418508,-80.1224581
64.1,-74.14368899,-80.1133648
64.11,-74.12317582,-80.10423689
64.12,-74.10264567,-80.09507434
64.13,-74.08209869,-80.0858771
64.14,-74.06153497,-80.07664516
64.15,-74.04095465,-80.06737848
64.16,-74.02035784,-80.05807705
64.17,-73.99974466,-80.04874082
64.18,-73.97911524,-80.03936978
64.19,-73.9584697,-80.0299639
64.2,-73.93780815,-80.02052315
64.21,-73.91713071,-80.01104752
64.22,-73.89643751,-80.00153698
64.23,-73.87572867,-79.99199152
64.24,-73.85500431,-79.9824111
64.25,-73.83426455,-79.97279571
64.26,-73.81350951,-79.96314534
64.27,-73.79273931,-79.95345996
64.28,-73.77195408,-79.94373956
64.29,-73.75115393,-79.93398412
64.3,-73.73033898,-79.92419363
64.31,-73.70950936,-79.91436808
64.32,-73.68866519,-79.90450744
64.33,-73.66780659,-79.89461171
64.34,-73.64693368,-79.88468088
64.35,-73.62604658,-79.87471494
64.36,-73.60514542,-79.86471388
64.37,-73.58423032,-79.85467769
64.38,-73.56330139,-79.84460636
64.39,-73.54235876,-79.83449988
64.4,-73.52140255,-79.82435826
64.41,-73.50043289,-79.81418148
64.42,-73.47944989,-79.80396955
64.43,-73.45845368,-79.79372246
64.44,-73.43744438,-79.78344021
64.45,-73.41642211,-79.77312279
64.46,-73.39538699,-79.76277022
64.47,-73.37433914,-79.75238248
64.48,-73.35327869,-79.74195959
64.49,-73.33220576,-79.73150154
64.5,-73.31112048,-79.72100835
64.51,-73.29002295,-79.71048001
64.52,-73.26891331,-79.69991653
64.53,-73.24779167,-79.68931792
64.54,-73.22665816,-79.67868419
64.55,-73.2055129,-79.66801534
64.56,-73.18435601,-79.6573114
64.57,-73.16318762,-79.64657236
64.58,-73.14200785,-79.63579824
64.59,-73.12081681,-79.62498905
64.6,-73.09961463,-79.61414481
64.61,-73.07840143,-79.60326554
64.62,-73.05717733,-79.59235124
64.63,-73.03594246,-79.58140195
64.64,-73.01469693,-79.57041766
64.65,-72.99344088,-79.55939841
64.66,-72.97217441,-79.54834422
64.67,-72.95089765,-79.5372551
64.68,-72.92961073,-79.52613107
64.69,-72.90831375,-79.51497217
64.7,-72.88700686,-79.50377841
64.71,-72.86569016,-79.49254983
64.72,-72.84436378,-79.48128644
64.73,-72.82302783,-79.46998827
64.74,-72.80168245,-79.45865535
64.75,-72.78032775,-79.44728772
64.76,-72.75896384,-79.4358854
64.77,-72.73759086,-79.42444842
64.78,-72.71620893,-79.41297682
64.79,-72.69481816,-79.40147062
64.8,-72.67341867,-79.38992987
64.81,-72.65201058,-79.37835459
64.82,-72.63059402,-79.36674483
64.83,-72.60916911,-79.35510062
64.84,-72.58773596,-79.343422
64.85,-72.56629469,-79.33170901
64.86,-72.54484543,-79.31996169
64.87,-72.5233883,-79.30818008
64.88,-72.50192341,-79.29636422
64.89,-72.48045088,-79.28451415
64.9,-72.45897083,-79.27262993
64.91,-72.43748339,-79.2607116
64.92,-72.41598867,-79.24875919
64.93,-72.39448679,-79.23677277
64.94,-72.37297787,-79.22475237
64.95,-72.35146202,-79.21269804
64.96,-72.32993937,-79.20060985
64.97,-72.30841004,-79.18848783
64.98,-72.28687413,-79.17633205
64.99,-72.26533178,-79.16414254
65,-72.2437831,-79.15191938
65.01,-72.2222282,-79.1396626
65.02,-72.2006672,-79.12737228
65.03,-72.17910023,-79.11504846
65.04,-72.15752739,-79.10269121
65.05,-72.1359488,-79.09030057
65.06,-72.11436459,-79.07787662
65.07,-72.09277487,-79.06541942
65.08,-72.07117975,-79.05292902
65.09,-72.04957934,-79.04040549
65.1,-72.02797378,-79.02784889
65.11,-72.00636317,-79.01525929
65.12,-71.98474762,-79.00263675
65.13,-71.96312726,-78.98998134
65.14,-71.94150219,-78.97729313
65.15,-71.91987254,-78.96457218
65.16,-71.89823841,-78.95181857
65.17,-71.87659992,-78.93903237
65.18,-71.85495719,-78.92621364
65.19,-71.83331033,-78.91336246
65.2,-71.81165946,-78.90047891
65.21,-71.79000468,-78.88756305
65.22,-71.76834611,-78.87461496
65.23,-71.74668386,-78.86163472
65.24,-71.72501805,-78.84862241
65.25,-71.70334878,-78.83557809
65.26,-71.68167618,-78.82250186
65.27,-71.66000035,-78.8093938
65.28,-71.6383214,-78.79625397
65.29,-71.61663945,-78.78308246
65.3,-71.5949546,-78.76987936
65.31,-71.57326697,-78.75664475
65.32,-71.55157667,-78.74337871
65.33,-71.52988381,-78.73008133
65.34,-71.5081885,-78.7167527
65.35,-71.48649084,-78.70339289
65.36,-71.46479095,-78.690002
65.37,-71.44308894,-78.67658011
65.38,-71.42138491,-78.66312733
65.39,-71.39967898,-78.64964372
65.4,-71.37797125,-78.6361294
65.41,-71.35626183,-78.62258444
65.42,-71.33455083,-78.60900894
65.43,-71.31283835,-78.595403
65.44,-71.29112451,-78.58176671
65.45,-71.2694094,-78.56810016
65.46,-71.24769314,-78.55440345
65.47,-71.22597583,-78.54067667
65.48,-71.20425758,-78.52691993
65.49,-71.18253849,-78.51313333
65.5,-71.16081867,-78.49931695
65.51,-71.13909822,-78.48547091
65.52,-71.11737724,-78.4715953
65.53,-71.09565585,-78.45769023
65.54,-71.07393414,-78.44375579
65.55,-71.05221222,-78.42979209
65.56,-71.03049019,-78.41579924
65.57,-71.00876815,-78.40177733
65.58,-70.98704621,-78.38772648
65.59,-70.96532447,-78.37364678
65.6,-70.94360302,-78.35953836
65.61,-70.92188198,-78.34540131
65.62,-70.90016143,-78.33123574
65.63,-70.87844149,-78.31704176
65.64,-70.85672225,-78.30281949
65.65,-70.8350038,-78.28856903
65.66,-70.81328626,-78.27429049
65.67,-70.79156972,-78.25998398
65.68,-70.76985428,-78.24564963
65.69,-70.74814003,-78.23128754
65.7,-70.72642707,-78.21689782
65.71,-70.70471551,-78.20248059
65.72,-70.68300543,-78.18803597
65.73,-70.66129694,-78.17356407
65.74,-70.63959013,-78.15906501
65.75,-70.6178851,-78.14453891
65.76,-70.59618193,-78.12998587
65.77,-70.57448073,-78.11540604
65.78,-70.5527816,-78.10079951
65.79,-70.53108462,-78.08616642
65.8,-70.50938988,-78.07150687
65.81,-70.48769749,-78.05682101
65.82,-70.46600753,-78.04210893
65.83,-70.4443201,-78.02737078
65.84,-70.42263529,-78.01260667
65.85,-70.40095319,-77.99781672
65.86,-70.37927389,-77.98300106
65.87,-70.35759748,-77.96815981
65.88,-70.33592405,-77.9532931
65.89,-70.3142537,-77.93840106
65.9,-70.2925865,-77.92348381
65.91,-70.27092256,-77.90854148
65.92,-70.24926195,-77.89357419
65.93,-70.22760477,-77.87858207
65.94,-70.2059511,-77.86356526
65.95,-70.18430103,-77.84852388
65.96,-70.16265465,-77.83345807
65.97,-70.14101205,-77.81836794
65.98,-70.1193733,-77.80325363
65.99,-70.09773849,-77.78811528
66,-70.07610771,-77.77295302
66.01,-70.05448105,-77.75776697
66.02,-70.03285858,-77.74255727
66.03,-70.01124039,-77.72732405
66.04,-69.98962656,-77.71206745
66.05,-69.96801718,-77.6967876
66.06,-69.94641232,-77.68148464
66.07,-69.92481207,-77.6661587
66.08,-69.90321651,-77.65080991
66.09,-69.88162571,-77.63543841
66.1,-69.86003977,-77.62004434
66.11,-69.83845875,-77.60462783
66.12,-69.81688273,-77.58918902
66.13,-69.7953118,-77.57372805
66.14,-69.77374603,-77.55824506
66.15,-69.75218551,-77.54274018
66.16,-69.73063029,-77.52721355
66.17,-69.70908047,-77.51166532
66.18,-69.68753612,-77.49609562
66.19,-69.66599731,-77.48050458
66.2,-69.64446412,-77.46489236
66.21,-69.62293662,-77.44925908
66.22,-69.60141488,-77.4336049
66.23,-69.57989898,-77.41792995
66.24,-69.558389,-77.40223438
66.25,-69.53688499,-77.38651831
66.26,-69.51538704,-77.37078191
66.27,-69.49389522,-77.3550253
66.28,-69.47240959,-77.33924864
66.29,-69.45093023,-77.32345206
66.3,-69.42945721,-77.30763571
66.31,-69.40799058,-77.29179972
66.32,-69.38653043,-77.27594426
66.33,-69.36507682,-77.26006945
66.34,-69.34362982,-77.24417544
66.35,-69.32218949,-77.22826238
66.36,-69.3007559,-77.2123304
66.37,-69.27932912,-77.19637967
66.38,-69.2579092,-77.18041031
66.39,-69.23649622,-77.16442248
66.4,-69.21509024,-77.14841632
66.41,-69.19369132,-77.13239198
66.42,-69.17229953,-77.11634959
66.43,-69.15091492,-77.10028932
66.44,-69.12953756,-77.0842113
66.45,-69.10816751,-77.06811568
66.46,-69.08680483,-77.0520026
66.47,-69.06544958,-77.03587222
66.48,-69.04410182,-77.01972468
66.49,-69.0227616,-77.00356012
66.5,-69.001429,-76.9873787
66.51,-68.98010405,-76.97118056
66.52,-68.95878683,-76.95496584
66.53,-68.93747738,-76.9387347
66.54,-68.91617576,-76.92248728
66.55,-68.89488203,-76.90622373
66.56,-68.87359625,-76.8899442
66.57,-68.85231846,-76.87364883
66.58,-68.83104872,-76.85733777
66.59,-68.80978709,-76.84101117
66.6,-68.78853361,-76.82466918
66.61,-68.76728833,-76.80831194
66.62,-68.74605132,-76.79193961
66.63,-68.72482261,-76.77555233
66.64,-68.70360227,-76.75915024
66.65,-68.68239033,-76.74273351
66.66,-68.66118684,-76.72630226
66.67,-68.63999186,-76.70985666
66.68,-68.61880544,-76.69339685
66.69,-68.59762761,-76.67692298
66.7,-68.57645843,-76.66043519
66.71,-68.55529794,-76.64393364
66.72,-68.53414618,-76.62741846
66.73,-68.51300321,-76.61088982
66.74,-68.49186906,-76.59434785
66.75,-68.47074378,-76.57779271
66.76,-68.44962741,-76.56122454
66.77,-68.42851999,-76.54464349
66.78,-68.40742157,-76.5280497
66.79,-68.38633217,-76.51144333
66.8,-68.36525186,-76.49482452
66.81,-68.34418066,-76.47819342
66.82,-68.32311861,-76.46155018
66.83,-68.30206575,-76.44489493
66.84,-68.28102213,-76.42822784
66.85,-68.25998777,-76.41154904
66.86,-68.23896271,-76.39485869
66.87,-68.21794699,-76.37815692
66.88,-68.19694064,-76.36144389
66.89,-68.17594371,-76.34471974
66.9,-68.15495621,-76.32798462
66.91,-68.13397819,-76.31123867
66.92,-68.11300968,-76.29448204
66.93,-68.09205071,-76.27771487
66.94,-68.0711013,-76.26093732
66.95,-68.05016151,-76.24414951
66.96,-68.02923134,-76.22735161
66.97,-68.00831083,-76.21054375
66.98,-67.98740002,-76.19372608
66.99,-67.96649892,-76.17689874
67,-67.94560757,-76.16006188
67.01,-67.924726,-76.14321564
67.02,-67.90385422,-76.12636016
67.03,-67.88299227,-76.10949559
67.04,-67.86214016,-76.09262207
67.05,-67.84129793,-76.07573975
67.06,-67.8204656,-76.05884876
67.07,-67.79964319,-76.04194925
67.08,-67.77883073,-76.02504135
67.09,-67.75802822,-76.00812522
67.1,-67.73723571,-75.99120099
67.11,-67.7164532,-75.97426881
67.12,-67.69568071,-75.95732881
67.13,-67.67491827,-75.94038114
67.14,-67.6541659,-75.92342593
67.15,-67.63342361,-75.90646333
67.16,-67.61269141,-75.88949348
67.17,-67.59196933,-75.8725165
67.18,-67.57125738,-75.85553256
67.19,-67.55055558,-75.83854177
67.2,-67.52986393,-75.82154429
67.21,-67.50918247,-75.80454024
67.22,-67.48851119,-75.78752977
67.23,-67.4678501,-75.77051301
67.24,-67.44719924,-75.7534901
67.25,-67.42655859,-75.73646118
67.26,-67.40592818,-75.71942638
67.27,-67.38530801,-75.70238584
67.28,-67.36469809,-75.68533969
67.29,-67.34409844,-75.66828807
67.3,-67.32350905,-75.65123111
67.31,-67.30292994,-75.63416895
67.32,-67.28236111,-75.61710172
67.33,-67.26180257,-75.60002955
67.34,-67.24125433,-75.58295258
67.35,-67.22071638,-75.56587094
67.36,-67.20018873,-75.54878476
67.37,-67.17967139,-75.53169417
67.38,-67.15916436,-75.5145993
67.39,-67.13866764,-75.49750029
67.4,-67.11818122,-75.48039727
67.41,-67.09770512,-75.46329036
67.42,-67.07723933,-75.44617969
67.43,-67.05678385,-75.42906539
67.44,-67.03633867,-75.4119476
67.45,-67.0159038,-75.39482643
67.46,-66.99547924,-75.37770202
67.47,-66.97506497,-75.36057449
67.48,-66.954661,-75.34344398
67.49,-66.93426732,-75.32631059
67.5,-66.91388392,-75.30917447
67.51,-66.8935108,-75.29203574
67.52,-66.87314796,-75.27489451
67.53,-66.85279537,-75.25775092
67.54,-66.83245304,-75.24060508
67.55,-66.81212095,-75.22345713
67.56,-66.7917991,-75.20630718
67.57,-66.77148748,-75.18915535
67.58,-66.75118606,-75.17200177
67.59,-66.73089485,-75.15484655
67.6,-66.71061383,-75.13768983
67.61,-66.69034299,-75.12053171
67.62,-66.6700823,-75.10337231
67.63,-66.64983177,-75.08621176
67.64,-66.62959136,-75.06905017
67.65,-66.60936107,-75.05188766
67.66,-66.58914088,-75.03472435
67.67,-66.56893078,-75.01756035
67.68,-66.54873073,-75.00039577
67.69,-66.52854073,-74.98323075
