t_ms,vm_soma_mV,vm_far_mV
28.76250,-62.780748,-71.543109
28.77500,-62.753836,-71.516967
28.78750,-62.726964,-71.490854
28.80000,-62.700132,-71.464773
28.81250,-62.673339,-71.438722
28.82500,-62.646586,-71.412702
28.83750,-62.619873,-71.386713
28.85000,-62.593200,-71.360756
28.86250,-62.566566,-71.334831
28.87500,-62.539971,-71.308937
28.88750,-62.513417,-71.283076
28.90000,-62.486902,-71.257247
28.91250,-62.460427,-71.231451
28.92500,-62.433991,-71.205688
28.93750,-62.407596,-71.179958
28.95000,-62.381241,-71.154261
28.96250,-62.354926,-71.128598
28.97500,-62.328652,-71.102968
28.98750,-62.302418,-71.077372
29.00000,-62.276225,-71.051810
29.01250,-62.250073,-71.026283
29.02500,-62.223961,-71.000790
29.03750,-62.197891,-70.975331
29.05000,-62.171863,-70.949907
29.06250,-62.145875,-70.924518
29.07500,-62.119929,-70.899164
29.08750,-62.094025,-70.873845
29.10000,-62.068162,-70.848561
29.11250,-62.042342,-70.823312
29.12500,-62.016563,-70.798099
29.13750,-61.990826,-70.772922
29.15000,-61.965132,-70.747780
29.16250,-61.939479,-70.722675
29.17500,-61.913866,-70.697605
29.18750,-61.888294,-70.672572
29.20000,-61.862762,-70.647576
29.21250,-61.837270,-70.622616
29.22500,-61.811817,-70.597693
29.23750,-61.786403,-70.572807
29.25000,-61.761028,-70.547958
29.26250,-61.735691,-70.523147
29.27500,-61.710393,-70.498373
29.28750,-61.685133,-70.473637
29.30000,-61.659911,-70.448939
29.31250,-61.634726,-70.424278
29.32500,-61.609580,-70.399656
29.33750,-61.584472,-70.375073
29.35000,-61.559402,-70.350527
29.36250,-61.534369,-70.326021
29.37500,-61.509374,-70.301553
29.38750,-61.484418,-70.277123
29.40000,-61.459499,-70.252733
29.41250,-61.434618,-70.228383
29.42500,-61.409775,-70.204071
29.43750,-61.384970,-70.179799
29.45000,-61.360203,-70.155566
29.46250,-61.335475,-70.131373
29.47500,-61.310786,-70.107220
29.48750,-61.286135,-70.083106
29.50000,-61.261523,-70.059032
29.51250,-61.236951,-70.034999
29.52500,-61.212417,-70.011005
29.53750,-61.187923,-69.987051
29.55000,-61.163468,-69.963138
29.56250,-61.139052,-69.939265
29.57500,-61.114676,-69.915431
29.58750,-61.090340,-69.891638
29.60000,-61.066043,-69.867885
29.61250,-61.041787,-69.844173
29.62500,-61.017570,-69.820501
29.63750,-60.993394,-69.796869
29.65000,-60.969257,-69.773277
29.66250,-60.945160,-69.749726
29.67500,-60.921102,-69.726216
29.68750,-60.897082,-69.702747
29.70000,-60.873099,-69.679318
29.71250,-60.849153,-69.655930
29.72500,-60.825244,-69.632583
29.73750,-60.801370,-69.609278
29.75000,-60.777533,-69.586013
29.76250,-60.753732,-69.562790
29.77500,-60.729965,-69.539608
29.78750,-60.706234,-69.516467
29.80000,-60.682538,-69.493368
29.81250,-60.658876,-69.470311
29.82500,-60.635250,-69.447295
29.83750,-60.611657,-69.424321
29.85000,-60.588099,-69.401388
29.86250,-60.564576,-69.378498
29.87500,-60.541086,-69.355649
29.88750,-60.517632,-69.332843
29.90000,-60.494211,-69.310078
29.91250,-60.470825,-69.287356
29.92500,-60.447473,-69.264676
29.93750,-60.424156,-69.242038
29.95000,-60.400873,-69.219443
29.96250,-60.377625,-69.196890
29.97500,-60.354412,-69.174379
29.98750,-60.331234,-69.151911
30.00000,-60.308091,-69.129485
30.01250,-60.284983,-69.107101
30.02500,-60.261911,-69.084760
30.03750,-60.238874,-69.062461
30.05000,-60.215874,-69.040205
30.06250,-60.192909,-69.017991
30.07500,-60.169980,-68.995820
30.08750,-60.147088,-68.973691
30.10000,-60.124231,-68.951604
30.11250,-60.101411,-68.929559
30.12500,-60.078627,-68.907556
30.13750,-60.055880,-68.885596
30.15000,-60.033170,-68.863677
30.16250,-60.010496,-68.841800
30.17500,-59.987860,-68.819966
30.18750,-59.965260,-68.798173
30.20000,-59.942696,-68.776422
30.21250,-59.920167,-68.754713
30.22500,-59.897672,-68.733046
30.23750,-59.875210,-68.711421
30.25000,-59.852782,-68.689839
30.26250,-59.830386,-68.668298
30.27500,-59.808022,-68.646799
30.28750,-59.785690,-68.625343
30.30000,-59.763389,-68.603928
30.31250,-59.741120,-68.582556
30.32500,-59.718881,-68.561225
30.33750,-59.696673,-68.539938
30.35000,-59.674495,-68.518692
30.36250,-59.652348,-68.497488
30.37500,-59.630230,-68.476327
30.38750,-59.608143,-68.455208
30.40000,-59.586086,-68.434132
30.41250,-59.564058,-68.413097
30.42500,-59.542060,-68.392105
30.43750,-59.520092,-68.371156
30.45000,-59.498153,-68.350248
30.46250,-59.476245,-68.329383
30.47500,-59.454366,-68.308561
30.48750,-59.432517,-68.287781
30.50000,-59.410699,-68.267043
30.51250,-59.388910,-68.246347
30.52500,-59.367152,-68.225694
30.53750,-59.345425,-68.205083
30.55000,-59.323728,-68.184514
30.56250,-59.302062,-68.163988
30.57500,-59.280427,-68.143504
30.58750,-59.258823,-68.123061
30.60000,-59.237251,-68.102661
30.61250,-59.215711,-68.082303
30.62500,-59.194202,-68.061987
30.63750,-59.172726,-68.041713
30.65000,-59.151281,-68.021481
30.66250,-59.129869,-68.001290
30.67500,-59.108489,-67.981141
30.68750,-59.087141,-67.961034
30.70000,-59.065826,-67.940967
30.71250,-59.044544,-67.920942
30.72500,-59.023295,-67.900958
30.73750,-59.002079,-67.881015
30.75000,-58.980896,-67.861112
30.76250,-58.959746,-67.841250
30.77500,-58.938627,-67.821429
30.78750,-58.917538,-67.801649
30.80000,-58.896480,-67.781909
30.81250,-58.875450,-67.762210
30.82500,-58.854449,-67.742551
30.83750,-58.833476,-67.722933
30.85000,-58.812531,-67.703356
30.86250,-58.791612,-67.683818
30.87500,-58.770721,-67.664322
30.88750,-58.749856,-67.644866
30.90000,-58.729016,-67.625450
30.91250,-58.708203,-67.606075
30.92500,-58.687416,-67.586740
30.93750,-58.666654,-67.567445
30.95000,-58.645917,-67.548192
30.96250,-58.625206,-67.528978
30.97500,-58.604520,-67.509805
30.98750,-58.583859,-67.490672
31.00000,-58.563223,-67.471580
31.01250,-58.542611,-67.452528
31.02500,-58.522025,-67.433516
31.03750,-58.501464,-67.414545
31.05000,-58.480928,-67.395613
31.06250,-58.460417,-67.376722
31.07500,-58.439932,-67.357872
31.08750,-58.419471,-67.339061
31.10000,-58.399037,-67.320291
31.11250,-58.378628,-67.301561
31.12500,-58.358245,-67.282870
31.13750,-58.337888,-67.264220
31.15000,-58.317558,-67.245610
31.16250,-58.297254,-67.227039
31.17500,-58.276978,-67.208509
31.18750,-58.256728,-67.190018
31.20000,-58.236506,-67.171567
31.21250,-58.216312,-67.153155
31.22500,-58.196145,-67.134783
31.23750,-58.176007,-67.116450
31.25000,-58.155897,-67.098157
31.26250,-58.135815,-67.079903
31.27500,-58.115761,-67.061688
31.28750,-58.095736,-67.043513
31.30000,-58.075740,-67.025376
31.31250,-58.055773,-67.007278
31.32500,-58.035836,-66.989219
31.33750,-58.015928,-66.971198
31.35000,-57.996050,-66.953215
31.36250,-57.976201,-66.935271
31.37500,-57.956382,-66.917364
31.38750,-57.936590,-66.899495
31.40000,-57.916824,-66.881664
31.41250,-57.897084,-66.863871
31.42500,-57.877369,-66.846115
31.43750,-57.857679,-66.828396
31.45000,-57.838013,-66.810715
31.46250,-57.818370,-66.793071
31.47500,-57.798751,-66.775464
31.48750,-57.779154,-66.757894
31.50000,-57.759579,-66.740362
31.51250,-57.740027,-66.722867
31.52500,-57.720496,-66.705409
31.53750,-57.700987,-66.687988
31.55000,-57.681500,-66.670604
31.56250,-57.662034,-66.653258
31.57500,-57.642590,-66.635948
31.58750,-57.623167,-66.618676
31.60000,-57.603765,-66.601440
31.61250,-57.584384,-66.584241
31.62500,-57.565025,-66.567080
31.63750,-57.545686,-66.549955
31.65000,-57.526369,-66.532868
31.66250,-57.507073,-66.515817
31.67500,-57.487798,-66.498803
31.68750,-57.468545,-66.481826
31.70000,-57.449314,-66.464886
31.71250,-57.430104,-66.447982
31.72500,-57.410916,-66.431115
31.73750,-57.391751,-66.414285
31.75000,-57.372608,-66.397491
31.76250,-57.353488,-66.380734
31.77500,-57.334391,-66.364014
31.78750,-57.315317,-66.347330
31.80000,-57.296267,-66.330682
31.81250,-57.277241,-66.314071
31.82500,-57.258240,-66.297497
31.83750,-57.239263,-66.280958
31.85000,-57.220311,-66.264456
31.86250,-57.201384,-66.247990
31.87500,-57.182484,-66.231559
31.88750,-57.163608,-66.215165
31.90000,-57.144759,-66.198807
31.91250,-57.125936,-66.182485
31.92500,-57.107140,-66.166198
31.93750,-57.088370,-66.149948
31.95000,-57.069627,-66.133733
31.96250,-57.050911,-66.117553
31.97500,-57.032223,-66.101409
31.98750,-57.013563,-66.085300
32.00000,-56.994931,-66.069227
32.01250,-56.976327,-66.053188
32.02500,-56.957751,-66.037185
32.03750,-56.939200,-66.021217
32.05000,-56.920674,-66.005284
32.06250,-56.902171,-65.989386
32.07500,-56.883692,-65.973522
32.08750,-56.865236,-65.957693
32.10000,-56.846802,-65.941897
32.11250,-56.828390,-65.926136
32.12500,-56.809999,-65.910408
32.13750,-56.791629,-65.894715
32.15000,-56.773280,-65.879055
32.16250,-56.754951,-65.863429
32.17500,-56.736643,-65.847836
32.18750,-56.718355,-65.832277
32.20000,-56.700087,-65.816751
32.21250,-56.681839,-65.801259
32.22500,-56.663611,-65.785800
32.23750,-56.645404,-65.770375
32.25000,-56.627216,-65.754983
32.26250,-56.609048,-65.739625
32.27500,-56.590901,-65.724300
32.28750,-56.572774,-65.709008
32.30000,-56.554668,-65.693750
32.31250,-56.536582,-65.678525
32.32500,-56.518517,-65.663334
32.33750,-56.500472,-65.648176
32.35000,-56.482449,-65.633051
32.36250,-56.464447,-65.617960
32.37500,-56.446466,-65.602902
32.38750,-56.428507,-65.587877
32.40000,-56.410571,-65.572886
32.41250,-56.392656,-65.557927
32.42500,-56.374765,-65.543002
32.43750,-56.356896,-65.528111
32.45000,-56.339051,-65.513252
32.46250,-56.321230,-65.498427
32.47500,-56.303433,-65.483635
32.48750,-56.285661,-65.468876
32.50000,-56.267914,-65.454150
32.51250,-56.250193,-65.439457
32.52500,-56.232498,-65.424797
32.53750,-56.214830,-65.410170
32.55000,-56.197189,-65.395576
32.56250,-56.179576,-65.381015
32.57500,-56.161990,-65.366488
32.58750,-56.144433,-65.351993
32.60000,-56.126904,-65.337531
32.61250,-56.109403,-65.323103
32.62500,-56.091932,-65.308707
32.63750,-56.074491,-65.294344
32.65000,-56.057079,-65.280014
32.66250,-56.039699,-65.265717
32.67500,-56.022349,-65.251453
32.68750,-56.005031,-65.237222
32.70000,-55.987745,-65.223023
32.71250,-55.970490,-65.208858
32.72500,-55.953265,-65.194725
32.73750,-55.936069,-65.180625
32.75000,-55.918901,-65.166558
32.76250,-55.901761,-65.152523
32.77500,-55.884647,-65.138522
32.78750,-55.867560,-65.124553
32.80000,-55.850500,-65.110616
32.81250,-55.833465,-65.096713
32.82500,-55.816456,-65.082842
32.83750,-55.799472,-65.069004
32.85000,-55.782514,-65.055199
32.86250,-55.765582,-65.041426
32.87500,-55.748675,-65.027686
32.88750,-55.731793,-65.013978
32.90000,-55.714936,-65.000303
32.91250,-55.698105,-64.986661
32.92500,-55.681300,-64.973051
32.93750,-55.664521,-64.959473
32.95000,-55.647768,-64.945927
32.96250,-55.631042,-64.932413
32.97500,-55.614342,-64.918931
32.98750,-55.597670,-64.905480
33.00000,-55.581025,-64.892062
33.01250,-55.564408,-64.878675
33.02500,-55.547820,-64.865320
33.03750,-55.531260,-64.851997
33.05000,-55.514729,-64.838705
33.06250,-55.498228,-64.825446
33.07500,-55.481757,-64.812218
33.08750,-55.465316,-64.799022
33.10000,-55.448906,-64.785858
33.11250,-55.432527,-64.772726
33.12500,-55.416181,-64.759626
33.13750,-55.399867,-64.746558
33.15000,-55.383585,-64.733522
33.16250,-55.367338,-64.720518
33.17500,-55.351125,-64.707546
33.18750,-55.334947,-64.694606
33.20000,-55.318804,-64.681698
33.21250,-55.302698,-64.668823
33.22500,-55.286628,-64.655980
33.23750,-55.270597,-64.643169
33.25000,-55.254604,-64.630391
33.26250,-55.238650,-64.617646
33.27500,-55.222736,-64.604933
33.28750,-55.206863,-64.592252
33.30000,-55.191032,-64.579605
33.31250,-55.175244,-64.566990
33.32500,-55.159498,-64.554408
33.33750,-55.143796,-64.541858
33.35000,-55.128137,-64.529342
33.36250,-55.112524,-64.516859
33.37500,-55.096957,-64.504409
33.38750,-55.081436,-64.491992
33.40000,-55.065962,-64.479609
33.41250,-55.050536,-64.467259
33.42500,-55.035159,-64.454942
33.43750,-55.019831,-64.442660
33.45000,-55.004555,-64.430411
33.46250,-54.989329,-64.418196
33.47500,-54.974156,-64.406015
33.48750,-54.959032,-64.393869
33.50000,-54.943958,-64.381757
33.51250,-54.928933,-64.369679
33.52500,-54.913957,-64.357637
33.53750,-54.899029,-64.345629
33.55000,-54.884151,-64.333656
33.56250,-54.869321,-64.321718
33.57500,-54.854541,-64.309815
33.58750,-54.839810,-64.297948
33.60000,-54.825129,-64.286116
33.61250,-54.810498,-64.274320
33.62500,-54.795918,-64.262560
33.63750,-54.781390,-64.250835
33.65000,-54.766914,-64.239147
33.66250,-54.752490,-64.227495
33.67500,-54.738119,-64.215879
33.68750,-54.723802,-64.204300
33.70000,-54.709540,-64.192758
33.71250,-54.695333,-64.181254
33.72500,-54.681182,-64.169786
33.73750,-54.667088,-64.158356
33.75000,-54.653053,-64.146963
33.76250,-54.639076,-64.135608
33.77500,-54.625159,-64.124291
33.78750,-54.611303,-64.113012
33.80000,-54.597509,-64.101771
33.81250,-54.583778,-64.090568
33.82500,-54.570111,-64.079405
33.83750,-54.556510,-64.068280
33.85000,-54.542975,-64.057194
33.86250,-54.529509,-64.046147
33.87500,-54.516111,-64.035140
33.88750,-54.502783,-64.024172
33.90000,-54.489527,-64.013244
33.91250,-54.476344,-64.002356
33.92500,-54.463235,-63.991508
33.93750,-54.450201,-63.980700
33.95000,-54.437244,-63.969931
33.96250,-54.424365,-63.959203
33.97500,-54.411566,-63.948516
33.98750,-54.398848,-63.937868
34.00000,-54.386211,-63.927262
34.01250,-54.373659,-63.916696
34.02500,-54.361192,-63.906170
34.03750,-54.348812,-63.895687
34.05000,-54.336521,-63.885244
34.06250,-54.324319,-63.874844
34.07500,-54.312209,-63.864485
34.08750,-54.300192,-63.854168
34.10000,-54.288271,-63.843894
34.11250,-54.276446,-63.833663
34.12500,-54.264719,-63.823475
34.13750,-54.253093,-63.813330
34.15000,-54.241569,-63.803229
34.16250,-54.230149,-63.793172
34.17500,-54.218835,-63.783159
34.18750,-54.207629,-63.773191
34.20000,-54.196532,-63.763268
34.21250,-54.185547,-63.753391
34.22500,-54.174675,-63.743559
34.23750,-54.163918,-63.733774
34.25000,-54.153278,-63.724036
34.26250,-54.142758,-63.714345
34.27500,-54.132358,-63.704701
34.28750,-54.122081,-63.695106
34.30000,-54.111929,-63.685559
34.31250,-54.101904,-63.676061
34.32500,-54.092007,-63.666612
34.33750,-54.082243,-63.657214
34.35000,-54.072611,-63.647866
34.36250,-54.063116,-63.638569
34.37500,-54.053758,-63.629324
34.38750,-54.044541,-63.620131
34.40000,-54.035467,-63.610991
34.41250,-54.026538,-63.601904
34.42500,-54.017757,-63.592870
34.43750,-54.009125,-63.583891
34.45000,-54.000647,-63.574967
34.46250,-53.992323,-63.566098
34.47500,-53.984157,-63.557286
34.48750,-53.976149,-63.548530
34.50000,-53.968300,-63.539832
34.51250,-53.960614,-63.531192
34.52500,-53.953092,-63.522610
34.53750,-53.945735,-63.514089
34.55000,-53.938548,-63.505627
34.56250,-53.931530,-63.497226
34.57500,-53.924687,-63.488887
34.58750,-53.918019,-63.480610
34.60000,-53.911529,-63.472396
34.61250,-53.905221,-63.464246
34.62500,-53.899097,-63.456160
34.63750,-53.893159,-63.448140
34.65000,-53.887412,-63.440186
34.66250,-53.881857,-63.432299
34.67500,-53.876498,-63.424480
34.68750,-53.871339,-63.416730
34.70000,-53.866381,-63.409049
34.71250,-53.861629,-63.401439
34.72500,-53.857087,-63.393899
34.73750,-53.852756,-63.386432
34.75000,-53.848641,-63.379038
34.76250,-53.844745,-63.371718
34.77500,-53.841073,-63.364473
34.78750,-53.837626,-63.357303
34.80000,-53.834410,-63.350210
34.81250,-53.831427,-63.343194
34.82500,-53.828682,-63.336257
34.83750,-53.826178,-63.329399
34.85000,-53.823919,-63.322621
34.86250,-53.821910,-63.315925
34.87500,-53.820153,-63.309312
34.88750,-53.818654,-63.302782
34.90000,-53.817416,-63.296336
34.91250,-53.816443,-63.289976
34.92500,-53.815740,-63.283702
34.93750,-53.815310,-63.277517
34.95000,-53.815158,-63.271420
34.96250,-53.815288,-63.265413
34.97500,-53.815705,-63.259498
34.98750,-53.816412,-63.253675
35.00000,-53.817415,-63.247946
35.01250,-53.818718,-63.242311
35.02500,-53.820325,-63.236773
35.03750,-53.822241,-63.231332
35.05000,-53.824470,-63.225989
35.06250,-53.827017,-63.220747
35.07500,-53.829888,-63.215605
35.08750,-53.833086,-63.210567
35.10000,-53.836616,-63.205632
35.11250,-53.840484,-63.200803
35.12500,-53.844695,-63.196080
35.13750,-53.849252,-63.191466
35.15000,-53.854161,-63.186961
35.16250,-53.859428,-63.182568
35.17500,-53.865056,-63.178286
35.18750,-53.871052,-63.174119
35.20000,-53.877419,-63.170067
35.21250,-53.884164,-63.166133
35.22500,-53.891292,-63.162317
35.23750,-53.898807,-63.158620
35.25000,-53.906715,-63.155046
35.26250,-53.915021,-63.151595
35.27500,-53.923730,-63.148269
35.28750,-53.932848,-63.145069
35.30000,-53.942380,-63.141998
35.31250,-53.952331,-63.139057
35.32500,-53.962707,-63.136247
35.33750,-53.973513,-63.133571
35.35000,-53.984754,-63.131030
35.36250,-53.996436,-63.128626
35.37500,-54.008564,-63.126361
35.38750,-54.021142,-63.124237
35.40000,-54.034174,-63.122255
35.41250,-54.047664,-63.120418
35.42500,-54.061615,-63.118727
35.43750,-54.076032,-63.117184
35.45000,-54.090919,-63.115792
35.46250,-54.106280,-63.114551
35.47500,-54.122118,-63.113465
35.48750,-54.138439,-63.112535
35.50000,-54.155247,-63.111763
35.51250,-54.172546,-63.111152
35.52500,-54.190339,-63.110703
35.53750,-54.208632,-63.110418
35.55000,-54.227429,-63.110300
35.56250,-54.246733,-63.110350
35.57500,-54.266550,-63.110571
35.58750,-54.286882,-63.110965
35.60000,-54.307734,-63.111534
35.61250,-54.329109,-63.112280
35.62500,-54.351011,-63.113205
35.63750,-54.373444,-63.114313
35.65000,-54.396411,-63.115604
35.66250,-54.419915,-63.117080
35.67500,-54.443961,-63.118746
35.68750,-54.468553,-63.120601
35.70000,-54.493692,-63.122650
35.71250,-54.519383,-63.124893
35.72500,-54.545629,-63.127334
35.73750,-54.572434,-63.129974
35.75000,-54.599800,-63.132817
35.76250,-54.627730,-63.135863
35.77500,-54.656228,-63.139116
35.78750,-54.685296,-63.142577
35.80000,-54.714937,-63.146249
35.81250,-54.745154,-63.150135
35.82500,-54.775950,-63.154236
35.83750,-54.807326,-63.158555
35.85000,-54.839286,-63.163094
35.86250,-54.871830,-63.167856
35.87500,-54.904962,-63.172843
35.88750,-54.938683,-63.178056
35.90000,-54.972996,-63.183499
35.91250,-55.007900,-63.189173
35.92500,-55.043397,-63.195081
35.93750,-55.079484,-63.201225
35.95000,-55.116155,-63.207607
35.96250,-55.153409,-63.214230
35.97500,-55.191241,-63.221095
35.98750,-55.229648,-63.228205
36.00000,-55.268628,-63.235561
36.01250,-55.308178,-63.243167
36.02500,-55.348293,-63.251023
36.03750,-55.388970,-63.259133
36.05000,-55.430205,-63.267498
36.06250,-55.471995,-63.276119
36.07500,-55.514334,-63.285000
36.08750,-55.557219,-63.294142
36.10000,-55.600645,-63.303547
36.11250,-55.644610,-63.313217
36.12500,-55.689107,-63.323153
36.13750,-55.734133,-63.333357
36.15000,-55.779683,-63.343831
36.16250,-55.825752,-63.354577
36.17500,-55.872335,-63.365596
36.18750,-55.919428,-63.376889
36.20000,-55.967025,-63.388459
36.21250,-56.015121,-63.400306
36.22500,-56.063707,-63.412431
36.23750,-56.112773,-63.424837
36.25000,-56.162307,-63.437523
36.26250,-56.212299,-63.450492
36.27500,-56.262738,-63.463745
36.28750,-56.313614,-63.477281
36.30000,-56.364915,-63.491103
36.31250,-56.416633,-63.505212
36.32500,-56.468754,-63.519607
36.33750,-56.521268,-63.534289
36.35000,-56.574163,-63.549260
36.36250,-56.627429,-63.564520
36.37500,-56.681054,-63.580068
36.38750,-56.735027,-63.595906
36.40000,-56.789336,-63.612033
36.41250,-56.843972,-63.628450
36.42500,-56.898922,-63.645157
36.43750,-56.954176,-63.662153
36.45000,-57.009721,-63.679438
36.46250,-57.065547,-63.697013
36.47500,-57.121634,-63.714876
36.48750,-57.177967,-63.733028
36.50000,-57.234529,-63.751467
36.51250,-57.291306,-63.770193
36.52500,-57.348283,-63.789205
36.53750,-57.405443,-63.808502
36.55000,-57.462773,-63.828082
36.56250,-57.520257,-63.847946
36.57500,-57.577879,-63.868091
36.58750,-57.635625,-63.888515
36.60000,-57.693480,-63.909219
36.61250,-57.751429,-63.930198
36.62500,-57.809459,-63.951453
36.63750,-57.867554,-63.972981
36.65000,-57.925700,-63.994779
36.66250,-57.983885,-64.016847
36.67500,-58.042094,-64.039180
36.68750,-58.100310,-64.061776
36.70000,-58.158515,-64.084633
36.71250,-58.216690,-64.107746
36.72500,-58.274820,-64.131113
36.73750,-58.332889,-64.154730
36.75000,-58.390880,-64.178595
36.76250,-58.448780,-64.202702
36.77500,-58.506573,-64.227050
36.78750,-58.564244,-64.251633
36.80000,-58.621779,-64.276448
36.81250,-58.679163,-64.301491
36.82500,-58.736382,-64.326758
36.83750,-58.793423,-64.352245
36.85000,-58.850274,-64.377947
36.86250,-58.906920,-64.403861
36.87500,-58.963350,-64.429982
36.88750,-59.019553,-64.456304
36.90000,-59.075513,-64.482824
36.91250,-59.131217,-64.509537
36.92500,-59.186649,-64.536438
36.93750,-59.241796,-64.563521
36.95000,-59.296645,-64.590783
36.96250,-59.351184,-64.618218
36.97500,-59.405401,-64.645821
36.98750,-59.459285,-64.673586
37.00000,-59.512825,-64.701508
37.01250,-59.566011,-64.729582
37.02500,-59.618832,-64.757803
37.03750,-59.671279,-64.786164
37.05000,-59.723342,-64.814661
37.06250,-59.775013,-64.843287
37.07500,-59.826282,-64.872038
37.08750,-59.877143,-64.900906
37.10000,-59.927587,-64.929888
37.11250,-59.977608,-64.958976
37.12500,-60.027198,-64.988164
37.13750,-60.076349,-65.017448
37.15000,-60.125053,-65.046820
37.16250,-60.173300,-65.076274
37.17500,-60.221085,-65.105804
37.18750,-60.268399,-65.135403
37.20000,-60.315238,-65.165064
37.21250,-60.361596,-65.194780
37.22500,-60.407467,-65.224546
37.23750,-60.452847,-65.254355
37.25000,-60.497731,-65.284201
37.26250,-60.542116,-65.314076
37.27500,-60.585998,-65.343976
37.28750,-60.629373,-65.373892
37.30000,-60.672238,-65.403820
37.31250,-60.714591,-65.433753
37.32500,-60.756428,-65.463684
37.33750,-60.797749,-65.493608
37.35000,-60.838552,-65.523518
37.36250,-60.878834,-65.553408
37.37500,-60.918595,-65.583273
37.38750,-60.957835,-65.613106
37.40000,-60.996552,-65.642901
37.41250,-61.034746,-65.672654
37.42500,-61.072415,-65.702357
37.43750,-61.109558,-65.732005
37.45000,-61.146174,-65.761593
37.46250,-61.182262,-65.791115
37.47500,-61.217823,-65.820565
37.48750,-61.252856,-65.849938
37.50000,-61.287362,-65.879230
37.51250,-61.321342,-65.908433
37.52500,-61.354797,-65.937544
37.53750,-61.387729,-65.966556
37.55000,-61.420138,-65.995466
37.56250,-61.452028,-66.024268
37.57500,-61.483398,-66.052957
37.58750,-61.514253,-66.081527
37.60000,-61.544592,-66.109974
37.61250,-61.574420,-66.138292
37.62500,-61.603738,-66.166477
37.63750,-61.632548,-66.194523
37.65000,-61.660854,-66.222427
37.66250,-61.688659,-66.250183
37.67500,-61.715964,-66.277787
37.68750,-61.742774,-66.305235
37.70000,-61.769092,-66.332523
37.71250,-61.794920,-66.359646
37.72500,-61.820262,-66.386601
37.73750,-61.845122,-66.413385
37.75000,-61.869504,-66.439992
37.76250,-61.893409,-66.466420
37.77500,-61.916844,-66.492665
37.78750,-61.939810,-66.518724
37.80000,-61.962312,-66.544594
37.81250,-61.984354,-66.570271
37.82500,-62.005940,-66.595752
37.83750,-62.027072,-66.621035
37.85000,-62.047755,-66.646117
37.86250,-62.067992,-66.670994
37.87500,-62.087786,-66.695665
37.88750,-62.107141,-66.720127
37.90000,-62.126060,-66.744377
37.91250,-62.144548,-66.768413
37.92500,-62.162609,-66.792233
37.93750,-62.180245,-66.815834
37.95000,-62.197462,-66.839216
37.96250,-62.214263,-66.862375
37.97500,-62.230652,-66.885310
37.98750,-62.246633,-66.908019
38.00000,-62.262211,-66.930501
38.01250,-62.277389,-66.952754
38.02500,-62.292172,-66.974776
38.03750,-62.306563,-66.996566
38.05000,-62.320568,-67.018124
38.06250,-62.334189,-67.039446
38.07500,-62.347431,-67.060533
38.08750,-62.360298,-67.081382
38.10000,-62.372794,-67.101993
38.11250,-62.384923,-67.122364
38.12500,-62.396690,-67.142494
38.13750,-62.408098,-67.162383
38.15000,-62.419152,-67.182030
38.16250,-62.429854,-67.201434
38.17500,-62.440210,-67.220594
38.18750,-62.450224,-67.239509
38.20000,-62.459898,-67.258181
38.21250,-62.469237,-67.276607
38.22500,-62.478246,-67.294787
38.23750,-62.486927,-67.312722
38.25000,-62.495284,-67.330411
38.26250,-62.503322,-67.347855
38.27500,-62.511044,-67.365052
38.28750,-62.518453,-67.382003
38.30000,-62.525554,-67.398709
38.31250,-62.532351,-67.415168
38.32500,-62.538846,-67.431382
38.33750,-62.545043,-67.447351
38.35000,-62.550947,-67.463075
38.36250,-62.556560,-67.478554
38.37500,-62.561886,-67.493789
38.38750,-62.566929,-67.508781
38.40000,-62.571692,-67.523529
38.41250,-62.576178,-67.538035
38.42500,-62.580391,-67.552298
38.43750,-62.584335,-67.566321
38.45000,-62.588012,-67.580102
38.46250,-62.591426,-67.593644
38.47500,-62.594580,-67.606947
38.48750,-62.597478,-67.620011
38.50000,-62.600122,-67.632838
38.51250,-62.602516,-67.645428
38.52500,-62.604663,-67.657783
38.53750,-62.606566,-67.669903
38.55000,-62.608229,-67.681789
38.56250,-62.609653,-67.693442
38.57500,-62.610843,-67.704864
38.58750,-62.611801,-67.716055
38.60000,-62.612530,-67.727017
38.61250,-62.613034,-67.737750
38.62500,-62.613314,-67.748257
38.63750,-62.613374,-67.758537
38.65000,-62.613217,-67.768592
38.66250,-62.612845,-67.778424
38.67500,-62.612261,-67.788033
38.68750,-62.611469,-67.797421
38.70000,-62.610470,-67.806590
38.71250,-62.609267,-67.815540
38.72500,-62.607863,-67.824272
38.73750,-62.606260,-67.832789
38.75000,-62.604462,-67.841091
38.76250,-62.602471,-67.849180
38.77500,-62.600288,-67.857057
38.78750,-62.597918,-67.864724
38.80000,-62.595361,-67.872181
38.81250,-62.592621,-67.879431
38.82500,-62.589701,-67.886475
38.83750,-62.586601,-67.893314
38.85000,-62.583325,-67.899950
38.86250,-62.579876,-67.906383
38.87500,-62.576254,-67.912616
38.88750,-62.572464,-67.918651
38.90000,-62.568506,-67.924487
38.91250,-62.564384,-67.930128
38.92500,-62.560099,-67.935574
38.93750,-62.555653,-67.940827
38.95000,-62.551049,-67.945888
38.96250,-62.546289,-67.950760
38.97500,-62.541375,-67.955442
38.98750,-62.536309,-67.959938
39.00000,-62.531093,-67.964248
39.01250,-62.525729,-67.968374
39.02500,-62.520219,-67.972317
