t_ms,vm_soma_mV,vm_far_mV
31.69000,-57.757764,-66.737134
31.70000,-57.742218,-66.723186
31.71000,-57.726688,-66.709263
31.72000,-57.711174,-66.695363
31.73000,-57.695677,-66.681488
31.74000,-57.680195,-66.667637
31.75000,-57.664730,-66.653809
31.76000,-57.649282,-66.640006
31.77000,-57.633849,-66.626227
31.78000,-57.618432,-66.612473
31.79000,-57.603032,-66.598742
31.80000,-57.587648,-66.585035
31.81000,-57.572280,-66.571352
31.82000,-57.556927,-66.557692
31.83000,-57.541591,-66.544057
31.84000,-57.526271,-66.530446
31.85000,-57.510967,-66.516858
31.86000,-57.495679,-66.503294
31.87000,-57.480407,-66.489754
31.88000,-57.465151,-66.476237
31.89000,-57.449911,-66.462744
31.90000,-57.434687,-66.449275
31.91000,-57.419479,-66.435829
31.92000,-57.404287,-66.422407
31.93000,-57.389111,-66.409009
31.94000,-57.373950,-66.395634
31.95000,-57.358806,-66.382282
31.96000,-57.343677,-66.368954
31.97000,-57.328564,-66.355649
31.98000,-57.313467,-66.342368
31.99000,-57.298386,-66.329110
32.00000,-57.283321,-66.315875
32.01000,-57.268272,-66.302664
32.02000,-57.253238,-66.289476
32.03000,-57.238220,-66.276311
32.04000,-57.223219,-66.263169
32.05000,-57.208233,-66.250050
32.06000,-57.193262,-66.236955
32.07000,-57.178308,-66.223882
32.08000,-57.163369,-66.210833
32.09000,-57.148446,-66.197807
32.10000,-57.133539,-66.184803
32.11000,-57.118648,-66.171823
32.12000,-57.103773,-66.158865
32.13000,-57.088913,-66.145931
32.14000,-57.074069,-66.133019
32.15000,-57.059241,-66.120131
32.16000,-57.044429,-66.107265
32.17000,-57.029633,-66.094422
32.18000,-57.014853,-66.081601
32.19000,-57.000088,-66.068804
32.20000,-56.985339,-66.056029
32.21000,-56.970606,-66.043277
32.22000,-56.955889,-66.030547
32.23000,-56.941188,-66.017840
32.24000,-56.926503,-66.005156
32.25000,-56.911833,-65.992494
32.26000,-56.897180,-65.979855
32.27000,-56.882542,-65.967238
32.28000,-56.867920,-65.954644
32.29000,-56.853314,-65.942072
32.30000,-56.838725,-65.929523
32.31000,-56.824151,-65.916996
32.32000,-56.809593,-65.904491
32.33000,-56.795051,-65.892009
32.34000,-56.780525,-65.879549
32.35000,-56.766015,-65.867112
32.36000,-56.751522,-65.854696
32.37000,-56.737044,-65.842303
32.38000,-56.722583,-65.829933
32.39000,-56.708137,-65.817584
32.40000,-56.693708,-65.805258
32.41000,-56.679295,-65.792953
32.42000,-56.664898,-65.780671
32.43000,-56.650518,-65.768411
32.44000,-56.636154,-65.756174
32.45000,-56.621806,-65.743958
32.46000,-56.607474,-65.731764
32.47000,-56.593159,-65.719592
32.48000,-56.578860,-65.707443
32.49000,-56.564578,-65.695315
32.50000,-56.550312,-65.683209
32.51000,-56.536062,-65.671125
32.52000,-56.521829,-65.659063
32.53000,-56.507613,-65.647023
32.54000,-56.493414,-65.635005
32.55000,-56.479231,-65.623009
32.56000,-56.465064,-65.611034
32.57000,-56.450915,-65.599082
32.58000,-56.436782,-65.587151
32.59000,-56.422666,-65.575242
32.60000,-56.408567,-65.563355
32.61000,-56.394485,-65.551489
32.62000,-56.380421,-65.539645
32.63000,-56.366373,-65.527823
32.64000,-56.352342,-65.516023
32.65000,-56.338328,-65.504244
32.66000,-56.324332,-65.492487
32.67000,-56.310353,-65.480752
32.68000,-56.296391,-65.469038
32.69000,-56.282446,-65.457346
32.70000,-56.268519,-65.445675
32.71000,-56.254610,-65.434026
32.72000,-56.240718,-65.422399
32.73000,-56.226844,-65.410793
32.74000,-56.212988,-65.399209
32.75000,-56.199149,-65.387646
32.76000,-56.185328,-65.376105
32.77000,-56.171525,-65.364585
32.78000,-56.157741,-65.353087
32.79000,-56.143974,-65.341611
32.80000,-56.130225,-65.330155
32.81000,-56.116495,-65.318722
32.82000,-56.102783,-65.307310
32.83000,-56.089090,-65.295919
32.84000,-56.075415,-65.284550
32.85000,-56.061758,-65.273202
32.86000,-56.048120,-65.261875
32.87000,-56.034501,-65.250570
32.88000,-56.020901,-65.239287
32.89000,-56.007320,-65.228025
32.90000,-55.993758,-65.216784
32.91000,-55.980215,-65.205565
32.92000,-55.966691,-65.194367
32.93000,-55.953187,-65.183190
32.94000,-55.939702,-65.172035
32.95000,-55.926237,-65.160902
32.96000,-55.912791,-65.149789
32.97000,-55.899365,-65.138699
32.98000,-55.885959,-65.127629
32.99000,-55.872573,-65.116581
33.00000,-55.859208,-65.105554
33.01000,-55.845862,-65.094549
33.02000,-55.832537,-65.083565
33.03000,-55.819232,-65.072603
33.04000,-55.805948,-65.061662
33.05000,-55.792685,-65.050742
33.06000,-55.779442,-65.039844
33.07000,-55.766221,-65.028967
33.08000,-55.753020,-65.018111
33.09000,-55.739841,-65.007277
33.10000,-55.726684,-64.996465
33.11000,-55.713548,-64.985674
33.12000,-55.700434,-64.974904
33.13000,-55.687341,-64.964156
33.14000,-55.674271,-64.953429
33.15000,-55.661223,-64.942724
33.16000,-55.648197,-64.932040
33.17000,-55.635193,-64.921378
33.18000,-55.622213,-64.910737
33.19000,-55.609255,-64.900118
33.20000,-55.596320,-64.889520
33.21000,-55.583408,-64.878944
33.22000,-55.570519,-64.868390
33.23000,-55.557654,-64.857857
33.24000,-55.544813,-64.847345
33.25000,-55.531996,-64.836856
33.26000,-55.519202,-64.826388
33.27000,-55.506433,-64.815941
33.28000,-55.493688,-64.805517
33.29000,-55.480968,-64.795114
33.30000,-55.468273,-64.784732
33.31000,-55.455603,-64.774373
33.32000,-55.442958,-64.764035
33.33000,-55.430338,-64.753719
33.34000,-55.417744,-64.743425
33.35000,-55.405176,-64.733153
33.36000,-55.392634,-64.722902
33.37000,-55.380118,-64.712674
33.38000,-55.367629,-64.702467
33.39000,-55.355167,-64.692283
33.40000,-55.342731,-64.682120
33.41000,-55.330323,-64.671979
33.42000,-55.317942,-64.661861
33.43000,-55.305589,-64.651764
33.44000,-55.293264,-64.641690
33.45000,-55.280967,-64.631638
33.46000,-55.268699,-64.621608
33.47000,-55.256460,-64.611600
33.48000,-55.244249,-64.601615
33.49000,-55.232068,-64.591652
33.50000,-55.219916,-64.581711
33.51000,-55.207794,-64.571793
33.52000,-55.195702,-64.561897
33.53000,-55.183641,-64.552024
33.54000,-55.171610,-64.542173
33.55000,-55.159610,-64.532345
33.56000,-55.147642,-64.522539
33.57000,-55.135705,-64.512756
33.58000,-55.123800,-64.502996
33.59000,-55.111927,-64.493258
33.60000,-55.100087,-64.483544
33.61000,-55.088279,-64.473852
33.62000,-55.076505,-64.464184
33.63000,-55.064764,-64.454538
33.64000,-55.053057,-64.444915
33.65000,-55.041385,-64.435316
33.66000,-55.029747,-64.425739
33.67000,-55.018144,-64.416186
33.68000,-55.006576,-64.406657
33.69000,-54.995043,-64.397150
33.70000,-54.983547,-64.387667
33.71000,-54.972087,-64.378208
33.72000,-54.960664,-64.368772
33.73000,-54.949278,-64.359360
33.74000,-54.937930,-64.349972
33.75000,-54.926619,-64.340607
33.76000,-54.915347,-64.331266
33.77000,-54.904114,-64.321949
33.78000,-54.892920,-64.312657
33.79000,-54.881766,-64.303388
33.80000,-54.870651,-64.294144
33.81000,-54.859577,-64.284923
33.82000,-54.848544,-64.275728
33.83000,-54.837553,-64.266556
33.84000,-54.826603,-64.257409
33.85000,-54.815696,-64.248287
33.86000,-54.804831,-64.239190
33.87000,-54.794009,-64.230117
33.88000,-54.783232,-64.221069
33.89000,-54.772498,-64.212047
33.90000,-54.761810,-64.203049
33.91000,-54.751166,-64.194077
33.92000,-54.740569,-64.185130
33.93000,-54.730017,-64.176208
33.94000,-54.719513,-64.167312
33.95000,-54.709056,-64.158441
33.96000,-54.698647,-64.149597
33.97000,-54.688286,-64.140778
33.98000,-54.677974,-64.131985
33.99000,-54.667712,-64.123218
34.00000,-54.657500,-64.114477
34.01000,-54.647338,-64.105763
34.02000,-54.637228,-64.097075
34.03000,-54.627170,-64.088414
34.04000,-54.617165,-64.079780
34.05000,-54.607213,-64.071172
34.06000,-54.597314,-64.062591
34.07000,-54.587470,-64.054038
34.08000,-54.577681,-64.045511
34.09000,-54.567948,-64.037012
34.10000,-54.558271,-64.028541
34.11000,-54.548652,-64.020097
34.12000,-54.539090,-64.011681
34.13000,-54.529586,-64.003293
34.14000,-54.520142,-63.994933
34.15000,-54.510758,-63.986602
34.16000,-54.501434,-63.978298
34.17000,-54.492171,-63.970024
34.18000,-54.482971,-63.961778
34.19000,-54.473833,-63.953561
34.20000,-54.464760,-63.945373
34.21000,-54.455750,-63.937214
34.22000,-54.446806,-63.929085
34.23000,-54.437927,-63.920986
34.24000,-54.429115,-63.912916
34.25000,-54.420371,-63.904876
34.26000,-54.411696,-63.896866
34.27000,-54.403089,-63.888887
34.28000,-54.394553,-63.880938
34.29000,-54.386087,-63.873020
34.30000,-54.377694,-63.865133
34.31000,-54.369373,-63.857277
34.32000,-54.361126,-63.849452
34.33000,-54.352953,-63.841659
34.34000,-54.344856,-63.833897
34.35000,-54.336835,-63.826168
34.36000,-54.328891,-63.818470
34.37000,-54.321026,-63.810805
34.38000,-54.313240,-63.803173
34.39000,-54.305534,-63.795573
34.40000,-54.297909,-63.788007
34.41000,-54.290367,-63.780473
34.42000,-54.282908,-63.772974
34.43000,-54.275533,-63.765508
34.44000,-54.268244,-63.758076
34.45000,-54.261041,-63.750678
34.46000,-54.253926,-63.743315
34.47000,-54.246899,-63.735987
34.48000,-54.239962,-63.728694
34.49000,-54.233115,-63.721436
34.50000,-54.226361,-63.714213
34.51000,-54.219700,-63.707027
34.52000,-54.213132,-63.699876
34.53000,-54.206661,-63.692762
34.54000,-54.200286,-63.685685
34.55000,-54.194008,-63.678644
34.56000,-54.187830,-63.671641
34.57000,-54.181752,-63.664675
34.58000,-54.175776,-63.657748
34.59000,-54.169902,-63.650858
34.60000,-54.164132,-63.644007
34.61000,-54.158468,-63.637195
34.62000,-54.152911,-63.630421
34.63000,-54.147461,-63.623687
34.64000,-54.142121,-63.616993
34.65000,-54.136891,-63.610340
34.66000,-54.131773,-63.603726
34.67000,-54.126769,-63.597153
34.68000,-54.121880,-63.590622
34.69000,-54.117106,-63.584131
34.70000,-54.112451,-63.577683
34.71000,-54.107915,-63.571277
34.72000,-54.103499,-63.564914
34.73000,-54.099205,-63.558593
34.74000,-54.095035,-63.552316
34.75000,-54.090990,-63.546082
34.76000,-54.087072,-63.539893
34.77000,-54.083282,-63.533748
34.78000,-54.079622,-63.527647
34.79000,-54.076093,-63.521593
34.80000,-54.072696,-63.515583
34.81000,-54.069435,-63.509620
34.82000,-54.066309,-63.503704
34.83000,-54.063322,-63.497834
34.84000,-54.060474,-63.492012
34.85000,-54.057767,-63.486238
34.86000,-54.055203,-63.480512
34.87000,-54.052783,-63.474835
34.88000,-54.050510,-63.469207
34.89000,-54.048385,-63.463628
34.90000,-54.046410,-63.458100
34.91000,-54.044586,-63.452622
34.92000,-54.042916,-63.447196
34.93000,-54.041400,-63.441821
34.94000,-54.040042,-63.436498
34.95000,-54.038843,-63.431227
34.96000,-54.037805,-63.426010
34.97000,-54.036929,-63.420846
34.98000,-54.036218,-63.415737
34.99000,-54.035673,-63.410682
35.00000,-54.035297,-63.405682
35.01000,-54.035090,-63.400738
35.02000,-54.035057,-63.395850
35.03000,-54.035197,-63.391019
35.04000,-54.035514,-63.386246
35.05000,-54.036008,-63.381530
35.06000,-54.036683,-63.376873
35.07000,-54.037541,-63.372275
35.08000,-54.038583,-63.367737
35.09000,-54.039811,-63.363259
35.10000,-54.041227,-63.358842
35.11000,-54.042834,-63.354486
35.12000,-54.044634,-63.350193
35.13000,-54.046629,-63.345962
35.14000,-54.048820,-63.341795
35.15000,-54.051210,-63.337692
35.16000,-54.053802,-63.333653
35.17000,-54.056597,-63.329680
35.18000,-54.059598,-63.325773
35.19000,-54.062806,-63.321932
35.20000,-54.066224,-63.318159
35.21000,-54.069854,-63.314453
35.22000,-54.073699,-63.310817
35.23000,-54.077760,-63.307250
35.24000,-54.082040,-63.303753
35.25000,-54.086541,-63.300327
35.26000,-54.091265,-63.296972
35.27000,-54.096215,-63.293690
35.28000,-54.101393,-63.290481
35.29000,-54.106801,-63.287345
35.30000,-54.112441,-63.284284
35.31000,-54.118315,-63.281299
35.32000,-54.124427,-63.278389
35.33000,-54.130778,-63.275556
35.34000,-54.137370,-63.272801
35.35000,-54.144206,-63.270125
35.36000,-54.151288,-63.267527
35.37000,-54.158619,-63.265010
35.38000,-54.166200,-63.262573
35.39000,-54.174034,-63.260218
35.40000,-54.182124,-63.257946
35.41000,-54.190471,-63.255757
35.42000,-54.199077,-63.253652
35.43000,-54.207946,-63.251632
35.44000,-54.217079,-63.249698
35.45000,-54.226479,-63.247851
35.46000,-54.236148,-63.246092
35.47000,-54.246087,-63.244421
35.48000,-54.256301,-63.242839
35.49000,-54.266789,-63.241348
35.50000,-54.277556,-63.239948
35.51000,-54.288602,-63.238640
35.52000,-54.299931,-63.237425
35.53000,-54.311544,-63.236304
35.54000,-54.323444,-63.235278
35.55000,-54.335632,-63.234348
35.56000,-54.348111,-63.233515
35.57000,-54.360883,-63.232779
35.58000,-54.373950,-63.232143
35.59000,-54.387314,-63.231605
35.60000,-54.400977,-63.231169
35.61000,-54.414941,-63.230834
35.62000,-54.429208,-63.230602
35.63000,-54.443780,-63.230473
35.64000,-54.458658,-63.230449
35.65000,-54.473846,-63.230531
35.66000,-54.489344,-63.230719
35.67000,-54.505154,-63.231014
35.68000,-54.521279,-63.231419
35.69000,-54.537719,-63.231933
35.70000,-54.554478,-63.232557
35.71000,-54.571555,-63.233294
35.72000,-54.588953,-63.234143
35.73000,-54.606674,-63.235106
35.74000,-54.624719,-63.236183
35.75000,-54.643089,-63.237377
35.76000,-54.661786,-63.238687
35.77000,-54.680811,-63.240115
35.78000,-54.700165,-63.241662
35.79000,-54.719851,-63.243330
35.80000,-54.739868,-63.245118
35.81000,-54.760219,-63.247029
35.82000,-54.780904,-63.249063
35.83000,-54.801924,-63.251221
35.84000,-54.823280,-63.253504
35.85000,-54.844973,-63.255914
35.86000,-54.867005,-63.258451
35.87000,-54.889375,-63.261117
35.88000,-54.912084,-63.263912
35.89000,-54.935133,-63.266838
35.90000,-54.958522,-63.269896
35.91000,-54.982253,-63.273086
35.92000,-55.006324,-63.276410
35.93000,-55.030738,-63.279869
35.94000,-55.055493,-63.283464
35.95000,-55.080590,-63.287196
35.96000,-55.106028,-63.291066
35.97000,-55.131809,-63.295075
35.98000,-55.157931,-63.299224
35.99000,-55.184395,-63.303514
36.00000,-55.211200,-63.307946
36.01000,-55.238345,-63.312521
36.02000,-55.265831,-63.317241
36.03000,-55.293656,-63.322105
36.04000,-55.321820,-63.327116
36.05000,-55.350322,-63.332273
36.06000,-55.379161,-63.337579
36.07000,-55.408336,-63.343034
36.08000,-55.437846,-63.348638
36.09000,-55.467690,-63.354394
36.10000,-55.497866,-63.360301
36.11000,-55.528372,-63.366362
36.12000,-55.559208,-63.372575
36.13000,-55.590371,-63.378944
36.14000,-55.621860,-63.385468
36.15000,-55.653673,-63.392148
36.16000,-55.685808,-63.398985
36.17000,-55.718262,-63.405981
36.18000,-55.751034,-63.413135
36.19000,-55.784121,-63.420449
36.20000,-55.817520,-63.427923
36.21000,-55.851229,-63.435558
36.22000,-55.885245,-63.443355
36.23000,-55.919565,-63.451315
36.24000,-55.954186,-63.459438
36.25000,-55.989106,-63.467726
36.26000,-56.024321,-63.476177
36.27000,-56.059827,-63.484795
36.28000,-56.095621,-63.493578
36.29000,-56.131700,-63.502528
36.30000,-56.168060,-63.511644
36.31000,-56.204696,-63.520929
36.32000,-56.241606,-63.530382
36.33000,-56.278785,-63.540003
36.34000,-56.316229,-63.549793
36.35000,-56.353933,-63.559753
36.36000,-56.391894,-63.569883
36.37000,-56.430106,-63.580184
36.38000,-56.468565,-63.590655
36.39000,-56.507266,-63.601297
36.40000,-56.546205,-63.612110
36.41000,-56.585376,-63.623095
36.42000,-56.624775,-63.634252
36.43000,-56.664396,-63.645580
36.44000,-56.704233,-63.657081
36.45000,-56.744283,-63.668754
36.46000,-56.784538,-63.680599
36.47000,-56.824994,-63.692617
36.48000,-56.865645,-63.704807
36.49000,-56.906484,-63.717169
36.50000,-56.947507,-63.729704
36.51000,-56.988707,-63.742411
36.52000,-57.030079,-63.755289
36.53000,-57.071615,-63.768340
36.54000,-57.113311,-63.781562
36.55000,-57.155159,-63.794956
36.56000,-57.197153,-63.808520
36.57000,-57.239287,-63.822255
36.58000,-57.281555,-63.836161
36.59000,-57.323949,-63.850236
36.60000,-57.366464,-63.864481
36.61000,-57.409092,-63.878895
36.62000,-57.451828,-63.893477
36.63000,-57.494663,-63.908226
36.64000,-57.537592,-63.923143
36.65000,-57.580607,-63.938226
36.66000,-57.623702,-63.953475
36.67000,-57.666870,-63.968888
36.68000,-57.710103,-63.984465
36.69000,-57.753395,-64.000206
36.70000,-57.796739,-64.016108
36.71000,-57.840128,-64.032172
36.72000,-57.883555,-64.048396
36.73000,-57.927012,-64.064779
36.74000,-57.970493,-64.081320
36.75000,-58.013990,-64.098018
36.76000,-58.057497,-64.114872
36.77000,-58.101006,-64.131880
36.78000,-58.144511,-64.149040
36.79000,-58.188005,-64.166353
36.80000,-58.231480,-64.183816
36.81000,-58.274929,-64.201428
36.82000,-58.318346,-64.219187
36.83000,-58.361723,-64.237092
36.84000,-58.405054,-64.255142
36.85000,-58.448332,-64.273334
36.86000,-58.491550,-64.291667
36.87000,-58.534702,-64.310139
36.88000,-58.577780,-64.328749
36.89000,-58.620778,-64.347495
36.90000,-58.663689,-64.366374
36.91000,-58.706507,-64.385386
36.92000,-58.749225,-64.404528
36.93000,-58.791837,-64.423797
36.94000,-58.834336,-64.443193
36.95000,-58.876717,-64.462713
36.96000,-58.918972,-64.482355
36.97000,-58.961097,-64.502117
36.98000,-59.003084,-64.521996
36.99000,-59.044928,-64.541991
37.00000,-59.086624,-64.562098
37.01000,-59.128164,-64.582317
37.02000,-59.169544,-64.602645
37.03000,-59.210757,-64.623078
37.04000,-59.251799,-64.643616
37.05000,-59.292664,-64.664254
37.06000,-59.333347,-64.684992
37.07000,-59.373842,-64.705827
37.08000,-59.414145,-64.726755
37.09000,-59.454250,-64.747775
37.10000,-59.494152,-64.768883
37.11000,-59.533847,-64.790078
37.12000,-59.573330,-64.811356
37.13000,-59.612596,-64.832716
37.14000,-59.651642,-64.854154
37.15000,-59.690462,-64.875667
37.16000,-59.729052,-64.897253
37.17000,-59.767409,-64.918910
37.18000,-59.805528,-64.940633
37.19000,-59.843406,-64.962422
37.20000,-59.881038,-64.984272
37.21000,-59.918421,-65.006181
37.22000,-59.955552,-65.028147
37.23000,-59.992427,-65.050166
37.24000,-60.029043,-65.072235
37.25000,-60.065396,-65.094352
37.26000,-60.101484,-65.116514
37.27000,-60.137303,-65.138717
37.28000,-60.172851,-65.160960
37.29000,-60.208125,-65.183239
37.30000,-60.243123,-65.205551
37.31000,-60.277841,-65.227893
37.32000,-60.312278,-65.250263
37.33000,-60.346431,-65.272657
37.34000,-60.380298,-65.295073
37.35000,-60.413878,-65.317507
37.36000,-60.447167,-65.339958
37.37000,-60.480165,-65.362421
37.38000,-60.512869,-65.384894
37.39000,-60.545279,-65.407374
37.40000,-60.577391,-65.429859
37.41000,-60.609206,-65.452344
37.42000,-60.640722,-65.474829
37.43000,-60.671936,-65.497308
37.44000,-60.702850,-65.519781
37.45000,-60.733460,-65.542244
37.46000,-60.763768,-65.564693
37.47000,-60.793770,-65.587127
37.48000,-60.823468,-65.609543
37.49000,-60.852860,-65.631937
37.50000,-60.881945,-65.654307
37.51000,-60.910724,-65.676651
37.52000,-60.939196,-65.698965
37.53000,-60.967360,-65.721247
37.54000,-60.995216,-65.743494
37.55000,-61.022765,-65.765703
37.56000,-61.050006,-65.787873
37.57000,-61.076939,-65.809999
37.58000,-61.103564,-65.832081
37.59000,-61.129882,-65.854114
37.60000,-61.155892,-65.876097
37.61000,-61.181596,-65.898027
37.62000,-61.206992,-65.919902
37.63000,-61.232083,-65.941719
37.64000,-61.256868,-65.963475
37.65000,-61.281347,-65.985169
37.66000,-61.305522,-66.006798
37.67000,-61.329393,-66.028360
37.68000,-61.352962,-66.049851
37.69000,-61.376227,-66.071271
37.70000,-61.399192,-66.092617
37.71000,-61.421856,-66.113886
37.72000,-61.444220,-66.135077
37.73000,-61.466286,-66.156187
37.74000,-61.488054,-66.177214
37.75000,-61.509526,-66.198156
37.76000,-61.530702,-66.219012
37.77000,-61.551584,-66.239778
37.78000,-61.572174,-66.260454
37.79000,-61.592471,-66.281036
37.80000,-61.612479,-66.301524
37.81000,-61.632197,-66.321916
37.82000,-61.651628,-66.342209
37.83000,-61.670772,-66.362402
37.84000,-61.689632,-66.382492
37.85000,-61.708208,-66.402480
37.86000,-61.726502,-66.422361
37.87000,-61.744516,-66.442136
37.88000,-61.762251,-66.461802
37.89000,-61.779708,-66.481358
37.90000,-61.796890,-66.500802
37.91000,-61.813798,-66.520133
37.92000,-61.830433,-66.539350
37.93000,-61.846798,-66.558450
37.94000,-61.862893,-66.577433
37.95000,-61.878721,-66.596297
37.96000,-61.894283,-66.615040
37.97000,-61.909581,-66.633662
37.98000,-61.924617,-66.652162
37.99000,-61.939392,-66.670538
38.00000,-61.953908,-66.688788
38.01000,-61.968167,-66.706912
38.02000,-61.982171,-66.724909
38.03000,-61.995921,-66.742778
38.04000,-62.009420,-66.760517
38.05000,-62.022669,-66.778126
38.06000,-62.035669,-66.795603
38.07000,-62.048424,-66.812948
38.08000,-62.060933,-66.830160
38.09000,-62.073200,-66.847238
38.10000,-62.085227,-66.864181
38.11000,-62.097014,-66.880988
38.12000,-62.108564,-66.897659
38.13000,-62.119879,-66.914193
38.14000,-62.130960,-66.930588
38.15000,-62.141810,-66.946846
38.16000,-62.152430,-66.962964
38.17000,-62.162822,-66.978942
38.18000,-62.172988,-66.994780
38.19000,-62.182929,-67.010477
38.20000,-62.192648,-67.026032
38.21000,-62.202146,-67.041446
38.22000,-62.211426,-67.056717
38.23000,-62.220488,-67.071846
38.24000,-62.229335,-67.086831
38.25000,-62.237969,-67.101673
38.26000,-62.246391,-67.116371
38.27000,-62.254604,-67.130925
38.28000,-62.262609,-67.145334
38.29000,-62.270407,-67.159599
38.30000,-62.278001,-67.173718
38.31000,-62.285392,-67.187693
38.32000,-62.292583,-67.201522
38.33000,-62.299574,-67.215205
38.34000,-62.306368,-67.228743
38.35000,-62.312967,-67.242136
38.36000,-62.319372,-67.255382
38.37000,-62.325584,-67.268482
38.38000,-62.331607,-67.281437
38.39000,-62.337440,-67.294245
38.40000,-62.343087,-67.306908
38.41000,-62.348548,-67.319424
38.42000,-62.353826,-67.331795
38.43000,-62.358922,-67.344020
38.44000,-62.363838,-67.356099
38.45000,-62.368575,-67.368033
38.46000,-62.373135,-67.379821
38.47000,-62.377520,-67.391463
38.48000,-62.381732,-67.402961
38.49000,-62.385771,-67.414313
38.50000,-62.389640,-67.425521
38.51000,-62.393340,-67.436584
38.52000,-62.396873,-67.447503
38.53000,-62.400240,-67.458278
38.54000,-62.403444,-67.468908
38.55000,-62.406484,-67.479396
38.56000,-62.409364,-67.489740
38.57000,-62.412085,-67.499941
38.58000,-62.414647,-67.509999
38.59000,-62.417053,-67.519916
38.60000,-62.419304,-67.529690
38.61000,-62.421402,-67.539323
38.62000,-62.423348,-67.548815
38.63000,-62.425143,-67.558166
38.64000,-62.426790,-67.567377
38.65000,-62.428288,-67.576447
38.66000,-62.429641,-67.585379
38.67000,-62.430849,-67.594171
38.68000,-62.431914,-67.602825
38.69000,-62.432837,-67.611341
38.70000,-62.433620,-67.619719
38.71000,-62.434263,-67.627960
38.72000,-62.434769,-67.636065
38.73000,-62.435138,-67.644033
38.74000,-62.435373,-67.651866
38.75000,-62.435474,-67.659564
38.76000,-62.435442,-67.667127
38.77000,-62.435279,-67.674556
38.78000,-62.434987,-67.681852
38.79000,-62.434566,-67.689016
38.80000,-62.434019,-67.696047
38.81000,-62.433345,-67.702946
38.82000,-62.432547,-67.709714
38.83000,-62.431625,-67.716352
38.84000,-62.430582,-67.722860
38.85000,-62.429417,-67.729238
38.86000,-62.428133,-67.735488
38.87000,-62.426730,-67.741610
38.88000,-62.425211,-67.747605
38.89000,-62.423575,-67.753473
38.90000,-62.421824,-67.759214
38.91000,-62.419960,-67.764830
38.92000,-62.417983,-67.770322
38.93000,-62.415895,-67.775689
38.94000,-62.413697,-67.780933
38.95000,-62.411389,-67.786053
38.96000,-62.408974,-67.791052
38.97000,-62.406452,-67.795929
38.98000,-62.403824,-67.800685
38.99000,-62.401091,-67.805321
39.00000,-62.398255,-67.809837
39.01000,-62.395316,-67.814235
39.02000,-62.392276,-67.818515
39.03000,-62.389135,-67.822677
39.04000,-62.385895,-67.826722
39.05000,-62.382557,-67.830651
39.06000,-62.379122,-67.834465
39.07000,-62.375590,-67.838164
39.08000,-62.371963,-67.841750
39.09000,-62.368242,-67.845222
39.10000,-62.364428,-67.848581
39.11000,-62.360521,-67.851829
39.12000,-62.356523,-67.854965
39.13000,-62.352435,-67.857991
39.14000,-62.348257,-67.860907
39.15000,-62.343991,-67.863715
39.16000,-62.339638,-67.866413
39.17000,-62.335198,-67.869005
39.18000,-62.330672,-67.871489
39.19000,-62.326062,-67.873867
39.20000,-62.321367,-67.876140
39.21000,-62.316590,-67.878308
39.22000,-62.311731,-67.880372
39.23000,-62.306791,-67.882332
39.24000,-62.301771,-67.884190
39.25000,-62.296671,-67.885946
39.26000,-62.291493,-67.887601
39.27000,-62.286237,-67.889155
39.28000,-62.280904,-67.890610
39.29000,-62.275496,-67.891965
39.30000,-62.270012,-67.893222
39.31000,-62.264454,-67.894381
39.32000,-62.258822,-67.895444
39.33000,-62.253118,-67.896410
39.34000,-62.247342,-67.897280
39.35000,-62.241494,-67.898056
39.36000,-62.235577,-67.898737
39.37000,-62.229590,-67.899326
39.38000,-62.223534,-67.899821
39.39000,-62.217410,-67.900224
39.40000,-62.211219,-67.900536
39.41000,-62.204961,-67.900757
39.42000,-62.198638,-67.900888
39.43000,-62.192250,-67.900930
39.44000,-62.185797,-67.900884
39.45000,-62.179281,-67.900749
39.46000,-62.172703,-67.900527
39.47000,-62.166062,-67.900219
39.48000,-62.159360,-67.899825
39.49000,-62.152597,-67.899346
39.50000,-62.145774,-67.898782
39.51000,-62.138892,-67.898134
39.52000,-62.131951,-67.897403
39.53000,-62.124952,-67.896590
39.54000,-62.117896,-67.895694
39.55000,-62.110783,-67.894718
39.56000,-62.103615,-67.893661
39.57000,-62.096391,-67.892524
39.58000,-62.089113,-67.891308
39.59000,-62.081780,-67.890014
39.60000,-62.074395,-67.888642
39.61000,-62.066956,-67.887192
39.62000,-62.059466,-67.885666
39.63000,-62.051924,-67.884064
39.64000,-62.044331,-67.882386
39.65000,-62.036688,-67.880634
39.66000,-62.028995,-67.878808
39.67000,-62.021253,-67.876909
39.68000,-62.013463,-67.874936
39.69000,-62.005625,-67.872892
39.70000,-61.997740,-67.870776
39.71000,-61.989808,-67.868589
39.72000,-61.981830,-67.866332
39.73000,-61.973806,-67.864006
39.74000,-61.965737,-67.861610
39.75000,-61.957624,-67.859146
39.76000,-61.949467,-67.856614
39.77000,-61.941267,-67.854014
39.78000,-61.933024,-67.851349
39.79000,-61.924739,-67.848617
39.80000,-61.916412,-67.845819
39.81000,-61.908044,-67.842957
39.82000,-61.899635,-67.840031
39.83000,-61.891186,-67.837041
39.84000,-61.882697,-67.833988
39.85000,-61.874170,-67.830872
39.86000,-61.865603,-67.827695
39.87000,-61.856999,-67.824456
39.88000,-61.848357,-67.821156
39.89000,-61.839678,-67.817796
39.90000,-61.830963,-67.814377
